timestamp,busVolts_1,shuntVolts_1,busAmps_1,busWatts_1,busVolts_2,shuntVolts_2,busAmps_2,busWatts_2,2023-07-13T02:26:00,13.551250,-0.000407,-4.075000,-55.221344,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:01,13.555000,-0.000410,-4.100000,-55.575500,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:01,13.555000,-0.000410,-4.100000,-55.575500,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:02,13.555000,-0.000412,-4.125000,-55.914375,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:02,13.555000,-0.000412,-4.125000,-55.914375,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:03,13.555000,-0.000415,-4.150000,-56.253254,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:03,13.556250,-0.000418,-4.175000,-56.597343,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:04,13.556250,-0.000422,-4.225000,-57.275154,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:04,13.557500,-0.000430,-4.300000,-58.297245,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:05,13.557500,-0.000433,-4.325000,-58.636185,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:05,13.557500,-0.000433,-4.325000,-58.636185,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:06,13.557500,-0.000430,-4.300000,-58.297245,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:06,13.557500,-0.000430,-4.300000,-58.297245,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:07,13.557500,-0.000433,-4.325000,-58.636185,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:07,13.558750,-0.000433,-4.325000,-58.641590,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:08,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:08,13.558750,-0.000438,-4.375000,-59.319530,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:09,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:09,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:10,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:10,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:11,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:11,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:12,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:12,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,

2023-07-13T02:26:13,13.558750,-0.000435,-4.350000,-58.980560,0.000000,0.000007,0.075000,0.000000,
