timestamp,busVolts_1,shuntVolts_1,busAmps_1,busWatts_1,busVolts_2,shuntVolts_2,busAmps_2,busWatts_2,busVolts_3,shuntVolts_3,busAmps_3,busWatts_3,busVolts_4,shuntVolts_4,busAmps_4,busWatts_4,busVolts_5,shuntVolts_5,busAmps_5,busWatts_5,ok
2023-07-13T23:33:00,13.560000,-0.000295,-2.950000,-40.002003,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:01,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:01,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:02,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:02,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:03,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:03,13.565000,-0.000297,-2.975000,-40.355873,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:04,13.563750,-0.000297,-2.975000,-40.352158,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:04,13.565000,-0.000295,-2.950000,-40.016750,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:05,13.565000,-0.000295,-2.950000,-40.016750,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:05,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:06,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:07,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:07,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:08,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
2023-07-13T23:33:08,13.563750,-0.000295,-2.950000,-40.013065,0.000000,0.000007,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.025000,-0.000000,
